Wall time,Step,Value
1777455541.722379,1133,80.96857452392578
1777455543.2988298,1135,83.374267578125
1777455543.3439844,1136,83.18728637695312
1777455543.940373,1137,85.36402130126953
1777455543.958126,1138,85.08811950683594
1777455545.0424101,1140,78.6271743774414
1777455546.6009657,1143,79.67191314697266
1777455546.944701,1146,75.24359130859375
1777455547.3371315,1147,74.77621459960938
1777455547.8968618,1149,70.574462890625
1777455548.196452,1150,66.9189453125
1777455548.2943313,1151,64.35980987548828
1777455549.090431,1152,64.54966735839844
1777455549.1700525,1153,66.9012451171875
1777455549.1774938,1154,63.47864532470703
1777455549.8916721,1156,62.1422233581543
1777455550.652397,1160,58.39897918701172
1777455550.6655998,1161,55.18452072143555
1777455551.401676,1163,54.528594970703125
1777455551.6414747,1165,51.98923873901367
1777455552.7549257,1167,48.04338455200195
1777455552.843328,1168,47.65896224975586
1777455554.352336,1173,51.689945220947266
1777455554.6324034,1174,52.46184539794922
1777455554.9622867,1175,55.28598403930664
1777455555.142233,1177,59.19538879394531
1777455555.5242913,1178,62.191986083984375
1777455555.8875391,1179,63.843055725097656
1777455556.8044708,1183,68.6141357421875
1777455556.8772814,1185,67.22425842285156
1777455557.8675225,1187,71.52193450927734
1777455557.902699,1189,74.5670394897461
1777455558.4201713,1190,75.44746398925781
1777455558.5747192,1191,75.6270751953125
1777455559.359901,1194,84.38792419433594
1777455559.4506066,1195,87.41567993164062
1777455559.6260648,1196,90.2463607788086
1777455559.6709366,1197,92.7013168334961
1777455560.259169,1198,92.70442199707031
1777455560.280712,1199,95.42176818847656
1777455560.935388,1202,97.58638000488281
1777455560.9631944,1203,99.2105484008789
1777455561.6426084,1206,104.29371643066406
1777455561.7497334,1207,107.59214782714844
1777455561.9962687,1208,107.5289077758789
1777455562.4690814,1210,104.46897888183594
1777455562.5242267,1211,104.73697662353516
1777455563.1077297,1214,110.12797546386719
1777455563.2962415,1215,107.99297332763672
1777455563.4230723,1216,105.85505676269531
1777455563.9173524,1218,103.73723602294922
1777455564.2264235,1219,104.29080963134766
1777455565.0989046,1223,104.18790435791016
1777455565.5157163,1224,102.20670318603516
1777455566.202195,1226,102.60262298583984
1777455567.8507168,1229,102.78325653076172
1777455568.5103254,1230,102.62345886230469
1777455569.3187776,1233,100.05186462402344
1777455570.2390907,1234,96.49903106689453
1777455572.6781797,1239,89.7927017211914
1777455573.997806,1241,88.86286926269531
1777455574.8202817,1242,88.31653594970703
